OBJECTID_1,Join_Count,TARGET_FID,MA,IDNum,UTM_E,UTM_N,Stream_Ord,Reach,POINT_X,POINT_Y,Albers_X,Albers_Y,OBJECTID,Status2,PopGrp,sampled_X,sampled_Y,OBJECTID_12,ID,FID,MA_1,IDNum_1,Stream_Ord_1,UTM_E_1,UTM_N_1,Reach_1,Field8,SpawningYear,AUC_mi,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY
55,1,55,2-MC,2940.000000000000000,425473.703933999990000,4912724.527970000200000,1.000000000000000,Skinner Cr,-123.935262508999980,44.363956213000051,-2188689.908400000100000,2698913.497800000000000,,,,-123.935262508999980,44.363956213000051,2013,1260,1259,2-MC,2940,1,425473.703900000020000,4912724.527999999900000,Skinner Cr,,2010,6.172839488000000,0,877,780,877,-2188138.953799999800000,2699074.452399999800000,Alsea,2923.416664540000100,2.923416664540000,Alsea877,877,-123.945031076000010,44.346900433999998
56,1,56,2-MC,2946.000000000000000,426829.132854000020000,4910457.320279999600000,1.000000000000000,"Canal Cr, E Fk",-123.917863622999960,44.343726597000057,-2188018.953799999800000,2696355.151990000200000,,,,-123.917863622999960,44.343726597000057,2014,1261,1260,2-MC,2946,1,426829.132900000030000,4910457.320000000300000,""Canal Cr,E Fk"",2002,0.000000000000000,0,978,883,978,-2187388.953799999800000,2697274.452399999800000,Alsea,1924.005409570000000,1.924005409570000,Alsea978,978,-123.920897103000000,44.338330778000000
57,1,57,2-MC,2948.000000000000000,426281.002071000000000,4911704.136749999600000,2.000000000000000,Canal Cr,-123.925088150999950,44.355004710000060,-2188204.758560000000000,2697724.452399999800000,,,,-123.925088150999950,44.355004710000060,2015,1262,1261,2-MC,2948,2,426281.002099999980000,4911704.137000000100000,Canal Cr,,2003,35.000000000000000,0,920,811,920,-2187868.953799999800000,2698534.452399999800000,Alsea,2183.086578649999900,2.183086578650000,Alsea920,920,-123.929433006000000,44.345909921999997
58,1,58,2-MC,2948.000000000000000,426281.002071000000000,4911704.136749999600000,2.000000000000000,Canal Cr,-123.925088150999950,44.355004710000060,-2188204.758560000000000,2697724.452399999800000,,,,-123.925088150999950,44.355004710000060,2016,1262,1261,2-MC,2948,2,426281.002099999980000,4911704.137000000100000,Canal Cr,,2012,12.931034850000000,0,920,811,920,-2187868.953799999800000,2698534.452399999800000,Alsea,2183.086578649999900,2.183086578650000,Alsea920,920,-123.929433006000000,44.345909921999997
59,1,59,2-MC,2949.000000000000000,430260.750000000000000,4917005.500000000000000,0.000000000000000,Hatchery Cr,-123.877384678999990,44.404726319000076,-2182972.584739999800000,2701930.821459999800000,,,,-123.877384678999990,44.404726319000076,2017,1263,1262,2-MC,2949,0,430260.750000000000000,4917005.500000000000000,Hatchery Cr,,2001,2.036245109000000,0,611,610,611,-2183128.953799999800000,2701834.452399999800000,Alsea,791.543289326000040,0.791543289326000,Alsea611,611,-123.873216539000000,44.408657902999998
60,1,60,2-MC,2949.000000000000000,430260.750000000000000,4917005.500000000000000,0.000000000000000,Hatchery Cr,-123.877384678999990,44.404726319000076,-2182972.584739999800000,2701930.821459999800000,,,,-123.877384678999990,44.404726319000076,2018,1263,1262,2-MC,2949,0,430260.750000000000000,4917005.500000000000000,Hatchery Cr,,2004,2.036245109000000,0,611,610,611,-2183128.953799999800000,2701834.452399999800000,Alsea,791.543289326000040,0.791543289326000,Alsea611,611,-123.873216539000000,44.408657902999998
61,1,61,2-MC,2950.000000000000000,433708.463446000010000,4916665.541240000200000,3.000000000000000,Scott Cr,-123.831934430999980,44.400697587000025,-2179645.570510000000000,2700457.835690000100000,,,,-123.831934430999980,44.400697587000025,2019,1264,1263,2-MC,2950,3,433708.463400000010000,4916665.541000000200000,Scott Cr,,1998,0.000000000000000,0,703,718,703,-2179738.953799999800000,2700364.452399999800000,Alsea,904.264068712000040,0.904264068712000,Alsea703,703,-123.824880797000010,44.404431760999998
62,1,62,2-MC,2950.000000000000000,433708.463446000010000,4916665.541240000200000,3.000000000000000,Scott Cr,-123.831934430999980,44.400697587000025,-2179645.570510000000000,2700457.835690000100000,,,,-123.831934430999980,44.400697587000025,2020,1264,1263,2-MC,2950,3,433708.463400000010000,4916665.541000000200000,Scott Cr,,1999,0.888612433000000,0,703,718,703,-2179738.953799999800000,2700364.452399999800000,Alsea,904.264068712000040,0.904264068712000,Alsea703,703,-123.824880797000010,44.404431760999998
63,1,63,2-MC,2952.000000000000000,437512.515258000000000,4919230.231239999600000,2.000000000000000,"Scott Cr, E Fk",-123.784183413999980,44.423873494000077,-2175268.953799999800000,2701836.313490000100000,,,,-123.784183413999980,44.423873494000077,2021,1265,1264,2-MC,2952,2,437512.515300000030000,4919230.230999999700000,""Scott Cr,E Fk"",2004,0.000000000000000,0,643,667,643,-2175478.953799999800000,2701174.452399999800000,Alsea,831.837661841000000,0.831837661841000,Alsea643,643,-123.784394406000000,44.424373146999997
64,1,64,2-MC,2956.000000000000000,437609.075962000000000,4918701.811499999800000,2.000000000000000,"Scott Cr, E Fk",-123.783677978999950,44.418939727000065,-2175388.953799999800000,2701298.343020000000000,,,,-123.783677978999950,44.418939727000065,2022,1266,1265,2-MC,2956,2,437609.076000000000000,4918701.811999999900000,""Scott Cr,E Fk"",1999,0.000000000000000,0,643,667,643,-2175478.953799999800000,2701174.452399999800000,Alsea,831.837661841000000,0.831837661841000,Alsea643,643,-123.784394406000000,44.424373146999997
65,1,65,2-MC,2957.000000000000000,436737.385799999990000,4917871.613479999800000,2.000000000000000,"Scott Cr, E Fk",-123.794714609999970,44.411754723000058,-2176459.140070000200000,2700784.452399999800000,,,,-123.794714609999970,44.411754723000058,2023,1267,1266,2-MC,2957,2,436737.385799999990000,4917871.612999999900000,""Scott Cr,E Fk"",1998,2.640612497000000,0,675,688,675,-2176558.953799999800000,2700754.452399999800000,Alsea,397.279220614000000,0.397279220614000,Alsea675,675,-123.791795879000010,44.412943571000000
66,1,66,2-MC,2964.000000000000000,432039.387160999990000,4913131.614729999600000,2.000000000000000,Grass Cr,-123.852932131999980,44.368027876000042,-2182294.398130000100000,2697454.452399999800000,,,,-123.852932131999980,44.368027876000042,2024,1268,1267,2-MC,2964,2,432039.387200000000000,4913131.615000000200000,Grass Cr,,2001,38.461537350000000,0,888,857,888,-2182078.953799999800000,2697604.452399999800000,Alsea,1413.380951169999900,1.413380951170000,Alsea888,888,-123.863706412000000,44.365708185999999
67,1,67,2-MC,2965.000000000000000,432970.851175000020000,4913951.010449999900000,2.000000000000000,Grass Cr,-123.841097077999960,44.375636406000069,-2181148.953799999800000,2697994.452399999800000,,,,-123.841097077999960,44.375636406000069,2025,1269,1268,2-MC,2965,2,432970.851199999980000,4913951.009999999800000,Grass Cr,,2002,2.083333380000000,0,857,833,857,-2180638.953799999800000,2698114.452399999800000,Alsea,1651.248916810000100,1.651248916810000,Alsea857,857,-123.850882338000010,44.369875120000003
68,1,68,2-MC,2965.000000000000000,432970.851175000020000,4913951.010449999900000,2.000000000000000,Grass Cr,-123.841097077999960,44.375636406000069,-2181148.953799999800000,2697994.452399999800000,,,,-123.841097077999960,44.375636406000069,2026,1269,1268,2-MC,2965,2,432970.851199999980000,4913951.009999999800000,Grass Cr,,2011,8.333333520000000,0,857,833,857,-2180638.953799999800000,2698114.452399999800000,Alsea,1651.248916810000100,1.651248916810000,Alsea857,857,-123.850882338000010,44.369875120000003
69,1,69,2-MC,2970.000000000000000,437884.483078000020000,4911812.768989999800000,1.000000000000000,Bear Cr,-123.779720797999970,44.356667005000077,-2177087.613510000100000,2694563.112110000100000,,,,-123.779720797999970,44.356667005000077,2027,1270,1269,2-MC,2970,1,437884.483100000010000,4911812.769000000300000,Bear Cr,,2005,0.670758305000000,0,1104,1052,1104,-2177158.953799999800000,2694634.452399999800000,Alsea,1561.873375220000100,1.561873375220000,Alsea1104,1104,-123.767984871000000,44.353247953000000
70,1,70,2-MC,2973.000000000000000,435127.593891000030000,4911923.476239999800000,1.000000000000000,Bear Cr,-123.813768613999970,44.357612520000032,-2179648.953799999800000,2695444.452399999800000,,,,-123.813768613999970,44.357612520000032,2028,1271,1270,2-MC,2973,1,435127.593899999980000,4911923.475999999800000,Bear Cr,,1998,0.000000000000000,0,1026,1005,1026,-2179798.953799999800000,2695414.452399999800000,Alsea,1958.528137419999900,1.958528137420000,Alsea1026,1026,-123.793781425000010,44.358814528000003
71,1,71,2-MC,2974.000000000000000,438277.053646999990000,4911404.624579999600000,1.000000000000000,Bear Cr,-123.774797778999980,44.353050811000060,-2176828.953799999800000,2694064.452399999800000,,,,-123.774797778999980,44.353050811000060,2029,1272,1271,2-MC,2974,1,438277.053599999980000,4911404.625000000000000,Bear Cr,,1998,0.000000000000000,0,1104,1052,1104,-2177158.953799999800000,2694634.452399999800000,Alsea,1561.873375220000100,1.561873375220000,Alsea1104,1104,-123.767984871000000,44.353247953000000
72,1,72,2-MC,2976.000000000000000,434956.819350000010000,4910564.540369999600000,1.000000000000000,Elk Cr,-123.816060564999990,44.345310828000038,-2180218.953799999800000,2694184.452399999800000,,,,-123.816060564999990,44.345310828000038,2030,1273,1272,2-MC,2976,1,434956.819399999980000,4910564.540000000000000,Elk Cr,,2003,3.000000000000000,0,1125,1077,1125,-2180698.953799999800000,2694184.452399999800000,Alsea,3790.401512640000000,3.790401512640000,Alsea1125,1125,-123.781312601000000,44.345607819999998
73,1,73,2-MC,2982.000000000000000,438826.761230000000000,4905527.084479999700000,2.000000000000000,Camp Cr,-123.767183054999980,44.300412846000029,-2177938.953799999800000,2688272.514299999900000,,,,-123.767183054999980,44.300412846000029,2031,1274,1273,2-MC,2982,2,438826.761200000010000,4905527.083999999800000,Camp Cr,,2003,97.000000000000000,0,1434,1394,1434,-2177938.953799999800000,2688454.452399999800000,Alsea,702.426406871000040,0.702426406871000,Alsea1434,1434,-123.765704879000000,44.295969864000000
74,1,74,2-MC,2984.000000000000000,438922.506421000000000,4904821.491070000500000,2.000000000000000,Camp Cr,-123.765775407999970,44.294268185000078,-2178028.953799999800000,2687584.452399999800000,,,,-123.765775407999970,44.294268185000078,2032,1275,1274,2-MC,2984,2,438922.506400000010000,4904821.491000000400000,Camp Cr,,2008,84.000000000000000,0,1456,1434,1456,-2177968.953799999800000,2687764.452399999800000,Alsea,307.279220614000000,0.307279220614000,Alsea1456,1456,-123.765810671000000,44.293417347000002
75,1,75,2-MC,2985.000000000000000,439459.002867000000000,4903907.197139999800000,2.000000000000000,Camp Cr,-123.759448047999970,44.285788905000061,-2177818.953799999800000,2686534.452399999800000,,,,-123.759448047999970,44.285788905000061,2033,1276,1275,2-MC,2985,2,439459.002900000020000,4903907.196999999700000,Camp Cr,,2009,122.000000000000000,0,1506,1491,1506,-2177848.953799999800000,2686834.452399999800000,Alsea,414.852813742000020,0.414852813742000,Alsea1506,1506,-123.758761374000000,44.285093107000002
76,1,76,2-MC,2989.000000000000000,443332.451199000000000,4906318.924829999900000,3.000000000000000,Little Lobster Cr,-123.710309151999980,44.308413817000030,-2173348.953799999800000,2687824.452399999800000,,,,-123.710309151999980,44.308413817000030,2034,1277,1276,2-MC,2989,3,443332.451200000010000,4906318.924999999800000,Little Lobster Cr,,1998,0.000000000000000,0,1435,1428,1435,-2173558.953799999800000,2687914.452399999800000,Alsea,332.132034356000020,0.332132034356000,Alsea1435,1435,-123.709369971000000,44.308052934999999
77,1,77,2-MC,2989.000000000000000,443332.451199000000000,4906318.924829999900000,3.000000000000000,Little Lobster Cr,-123.710309151999980,44.308413817000030,-2173348.953799999800000,2687824.452399999800000,,,,-123.710309151999980,44.308413817000030,2035,1277,1276,2-MC,2989,3,443332.451200000010000,4906318.924999999800000,Little Lobster Cr,,2001,6.060605820000000,0,1435,1428,1435,-2173558.953799999800000,2687914.452399999800000,Alsea,332.132034356000020,0.332132034356000,Alsea1435,1435,-123.709369971000000,44.308052934999999
78,1,78,2-MC,2989.000000000000000,443332.451199000000000,4906318.924829999900000,3.000000000000000,Little Lobster Cr,-123.710309151999980,44.308413817000030,-2173348.953799999800000,2687824.452399999800000,,,,-123.710309151999980,44.308413817000030,2036,1277,1276,2-MC,2989,3,443332.451200000010000,4906318.924999999800000,Little Lobster Cr,,2007,4.545454365000000,0,1435,1428,1435,-2173558.953799999800000,2687914.452399999800000,Alsea,332.132034356000020,0.332132034356000,Alsea1435,1435,-123.709369971000000,44.308052934999999
79,1,79,2-MC,2989.000000000000000,443332.451199000000000,4906318.924829999900000,3.000000000000000,Little Lobster Cr,-123.710309151999980,44.308413817000030,-2173348.953799999800000,2687824.452399999800000,,,,-123.710309151999980,44.308413817000030,2037,1277,1276,2-MC,2989,3,443332.451200000010000,4906318.924999999800000,Little Lobster Cr,,2010,72.727269840000005,0,1435,1428,1435,-2173558.953799999800000,2687914.452399999800000,Alsea,332.132034356000020,0.332132034356000,Alsea1435,1435,-123.709369971000000,44.308052934999999
80,1,80,2-MC,2990.000000000000000,442183.720370000000000,4906730.325090000400000,3.000000000000000,Little Lobster Cr,-123.724882392999970,44.311473956000043,-2174361.254379999800000,2688484.452399999800000,,,,-123.724882392999970,44.311473956000043,2038,1278,1277,2-MC,2990,3,442183.720399999990000,4906730.325000000200000,Little Lobster Cr,,1999,5.681818213000000,0,1405,1401,1405,-2174758.953799999800000,2688424.452399999800000,Alsea,836.984848098000040,0.836984848098000,Alsea1405,1405,-123.720098551000010,44.311094015000002
81,1,81,2-MC,2995.000000000000000,446137.439406000020000,4905929.454389999600000,2.000000000000000,Little Lobster Cr,-123.675267339999950,44.304671327000051,-2170798.529579999900000,2686624.028179999900000,,,,-123.675267339999950,44.304671327000051,2039,1279,1278,2-MC,2995,2,446137.439399999970000,4905929.453999999900000,Little Lobster Cr,,2002,45.348836450000000,0,1518,1476,1518,-2171608.953799999800000,2687164.452399999800000,Alsea,2622.792206140000000,2.622792206140000,Alsea1518,1518,-123.656853090000000,44.305803902999997
82,1,82,2-MC,2998.000000000000000,442324.252142000010000,4904759.344290000400000,4.000000000000000,Lobster Cr,-123.723364299999960,44.293908642000076,-2174808.614990000100000,2686574.791209999900000,,,,-123.723364299999960,44.293908642000076,2040,1280,1279,2-MC,2998,4,442324.252099999980000,4904759.343999999600000,Lobster Cr,,1999,4.201680470000000,0,1521,1483,1521,-2174668.953799999800000,2686954.452399999800000,Alsea,946.690475582999970,0.946690475583000,Alsea1521,1521,-123.726194729000000,44.290956508999997
83,1,83,2-MC,3001.000000000000000,441893.644705999990000,4906548.126779999600000,4.000000000000000,Lobster Cr,-123.728634113999990,44.309617210000056,-2174706.615670000200000,2688372.114269999800000,,,,-123.728634113999990,44.309617210000056,2041,1281,1280,2-MC,3001,4,441893.644700000000000,4906548.127000000300000,Lobster Cr,,2004,15.966385790000000,0,1483,1401,1483,-2174758.953799999800000,2688424.452399999800000,Alsea,1823.086578650000100,1.823086578650000,Alsea1483,1483,-123.723055515000000,44.297531655000000
84,1,84,2-MC,3002.000000000000000,442355.031892000000000,4902855.943300000400000,3.000000000000000,Preacher Cr,-123.722186634999960,44.276593443000081,-2175273.868890000000000,2684699.537310000000000,,,,-123.722186634999960,44.276593443000081,2042,1282,1281,2-MC,3002,3,442355.031900000000000,4902855.943000000000000,Preacher Cr,,2004,18.181817460000001,0,1638,1606,1638,-2174998.953799999800000,2685154.452399999800000,Alsea,876.396103068000000,0.876396103068000,Alsea1638,1638,-123.723191429000000,44.274456745999998
85,1,85,2-MC,3002.000000000000000,442355.031892000000000,4902855.943300000400000,3.000000000000000,Preacher Cr,-123.722186634999960,44.276593443000081,-2175273.868890000000000,2684699.537310000000000,,,,-123.722186634999960,44.276593443000081,2043,1282,1281,2-MC,3002,3,442355.031900000000000,4902855.943000000000000,Preacher Cr,,2013,55.555557030000003,0,1638,1606,1638,-2174998.953799999800000,2685154.452399999800000,Alsea,876.396103068000000,0.876396103068000,Alsea1638,1638,-123.723191429000000,44.274456745999998
86,1,86,2-MC,3003.000000000000000,441896.317289000030000,4902196.901440000200000,2.000000000000000,Preacher Cr,-123.728135020999960,44.270707337000033,-2175916.011620000000000,2684207.394580000100000,,,,-123.728135020999960,44.270707337000033,2044,1283,1282,2-MC,3003,2,441896.317300000000000,4902196.900999999600000,Preacher Cr,,1999,15.151514550000000,0,1679,1656,1679,-2175868.953799999800000,2684254.452399999800000,Alsea,199.705627485000010,0.199705627485000,Alsea1679,1679,-123.728640653000000,44.269634512000003
87,1,87,2-MC,3003.000000000000000,441896.317289000030000,4902196.901440000200000,2.000000000000000,Preacher Cr,-123.728135020999960,44.270707337000033,-2175916.011620000000000,2684207.394580000100000,,,,-123.728135020999960,44.270707337000033,2045,1283,1282,2-MC,3003,2,441896.317300000000000,4902196.900999999600000,Preacher Cr,,2002,78.787875659999997,0,1679,1656,1679,-2175868.953799999800000,2684254.452399999800000,Alsea,199.705627485000010,0.199705627485000,Alsea1679,1679,-123.728640653000000,44.269634512000003
88,1,88,2-MC,3003.000000000000000,441896.317289000030000,4902196.901440000200000,2.000000000000000,Preacher Cr,-123.728135020999960,44.270707337000033,-2175916.011620000000000,2684207.394580000100000,,,,-123.728135020999960,44.270707337000033,2046,1283,1282,2-MC,3003,2,441896.317300000000000,4902196.900999999600000,Preacher Cr,,2008,123.863637000000000,0,1679,1656,1679,-2175868.953799999800000,2684254.452399999800000,Alsea,199.705627485000010,0.199705627485000,Alsea1679,1679,-123.728640653000000,44.269634512000003
