OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,IDNum,SiteStatus,UTMe,UTMn,POINT_X,POINT_Y,Albers_X,Albers_Y,sampled_X,sampled_Y,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY,OBJECTID_12,FID,IDNum_1,OBJECTID_12_13,SiteStatus_1,UTMe_1,ID,UTMn_1,Year_,CohoPerKilometer
62,1,33,449,3074.000000000000000,Snorkeled,434461.590100999980000,4903627.526929999700000,-123.821584544999950,44.282832390000067,-2182648.953799999800000,2687644.452399999800000,-123.821584544999950,44.282832390000067,0,1484,1423,1484,-2182948.953799999800000,2687974.452399999800000,Alsea,3871.614716070000200,3.871614716070000,Alsea1484,1484,-123.801289104000010,44.280451972999998,5690,448,3074,449,Snorkeled,434461.590099999970000,449,4903627.526999999800000,2013,434
63,1,33,449,3074.000000000000000,Snorkeled,434461.590100999980000,4903627.526929999700000,-123.821584544999950,44.282832390000067,-2182648.953799999800000,2687644.452399999800000,-123.821584544999950,44.282832390000067,0,1484,1423,1484,-2182948.953799999800000,2687974.452399999800000,Alsea,3871.614716070000200,3.871614716070000,Alsea1484,1484,-123.801289104000010,44.280451972999998,5940,448,3074,449,Snorkeled,434461.590099999970000,449,4903627.526999999800000,2012,538
64,1,33,449,3074.000000000000000,Snorkeled,434461.590100999980000,4903627.526929999700000,-123.821584544999950,44.282832390000067,-2182648.953799999800000,2687644.452399999800000,-123.821584544999950,44.282832390000067,0,1484,1423,1484,-2182948.953799999800000,2687974.452399999800000,Alsea,3871.614716070000200,3.871614716070000,Alsea1484,1484,-123.801289104000010,44.280451972999998,5948,448,3074,449,Snorkeled,434461.590099999970000,449,4903627.526999999800000,2011,545
65,1,33,449,3074.000000000000000,Snorkeled,434461.590100999980000,4903627.526929999700000,-123.821584544999950,44.282832390000067,-2182648.953799999800000,2687644.452399999800000,-123.821584544999950,44.282832390000067,0,1484,1423,1484,-2182948.953799999800000,2687974.452399999800000,Alsea,3871.614716070000200,3.871614716070000,Alsea1484,1484,-123.801289104000010,44.280451972999998,6349,448,3074,449,Snorkeled,434461.590099999970000,449,4903627.526999999800000,2015,842
66,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5395,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2015,330
67,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5536,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2018,377
68,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5573,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2011,390
69,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5624,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2013,410
70,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5673,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2008,428
71,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5743,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2017,453
72,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5784,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2016,470
73,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5823,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2010,485
74,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,5844,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2014,498
75,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,6068,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2009,621
76,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,6320,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2007,820
77,1,34,450,3090.000000000000000,Snorkeled,431211.895156999990000,4898297.314930000300000,-123.861295384999950,44.235198616000048,-2187208.953799999800000,2683474.452399999800000,-123.861295384999950,44.235198616000048,0,1741,1742,1741,-2186818.953799999800000,2683174.452399999800000,Alsea,1176.396103070000000,1.176396103070000,Alsea1741,1741,-123.868181049000000,44.232869852000000,6506,449,3090,450,Snorkeled,431211.895200000030000,450,4898297.315000000400000,2012,994
78,1,35,451,3093.000000000000000,Snorkeled,438249.278572999990000,4902636.425409999700000,-123.774035714999970,44.274450021000064,-2179294.750450000200000,2685658.655749999900000,-123.774035714999970,44.274450021000064,0,1594,1590,1594,-2179918.953799999800000,2685394.452399999800000,Alsea,1362.167747730000000,1.362167747730000,Alsea1594,1594,-123.771880221999990,44.279324246999998,3957,450,3093,451,Snorkeled,438249.278600000020000,451,4902636.424999999800000,2007,60
79,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,3550,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2014,29
80,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,3751,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2005,42
81,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,3794,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2008,46
82,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,3958,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2011,60
83,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,3982,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2017,64
84,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,4174,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,1999,86
85,1,36,452,3104.000000000000000,Snorkeled,439219.634059000000000,4913662.073420000300000,-123.763368577999980,44.373611678000032,-2175298.953799999800000,2695996.828920000200000,-123.763368577999980,44.373611678000032,0,1006,953,1006,-2175268.953799999800000,2696374.452399999800000,Alsea,1059.411254970000100,1.059411254970000,Alsea1006,1006,-123.758728180000010,44.369149561999997,4378,451,3104,452,Snorkeled,439219.634100000020000,452,4913662.072999999900000,2002,117
86,1,37,453,3105.000000000000000,Snorkeled,439199.157022000000000,4916824.295850000300000,-123.763648657999970,44.402393177000079,-2174396.596400000200000,2699074.452399999800000,-123.763648657999970,44.402393177000079,0,791,818,791,-2173588.953799999800000,2698984.452399999800000,Alsea,1234.264068709999900,1.234264068710000,Alsea791,791,-123.767619618000000,44.402385084999999,3313,452,3105,453,Snorkeled,439199.157000000010000,453,4916824.296000000100000,2001,15
87,1,38,454,3106.000000000000000,Snorkeled,438544.427540000000000,4916578.594429999600000,-123.771820760999960,44.400078250000035,-2175092.610500000000000,2699014.452399999800000,-123.771820760999960,44.400078250000035,0,784,791,784,-2174698.953799999800000,2699164.452399999800000,Alsea,779.558441227000000,0.779558441227000,Alsea784,784,-123.775682290000010,44.399531044000000,220,453,3106,454,Snorkeled,438544.427499999990000,454,4916578.593999999600000,2000,0
88,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,3032,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,1998,6
89,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,3402,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2001,20
90,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,3915,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2010,56
91,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,3947,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2007,59
92,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,4208,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2004,90
93,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,4366,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2016,114
94,1,39,455,3117.000000000000000,Snorkeled,441286.167370999990000,4911463.394000000300000,-123.736551080999960,44.354373666000072,-2173874.642380000100000,2693330.140980000100000,-123.736551080999960,44.354373666000072,0,1140,1141,1140,-2173408.953799999800000,2692984.452399999800000,Alsea,1388.528137419999900,1.388528137420000,Alsea1140,1140,-123.745377582000000,44.354302216999997,5013,454,3117,455,Snorkeled,441286.167399999980000,455,4911463.394000000300000,2013,238
95,1,40,456,3120.000000000000000,Snorkeled,445447.149440000010000,4909897.551620000000000,-123.684368509999960,44.340385872000070,-2170348.953799999800000,2690644.452399999800000,-123.684368509999960,44.340385872000070,0,1317,1276,1317,-2170558.953799999800000,2690674.452399999800000,Alsea,2243.086578649999900,2.243086578650000,Alsea1317,1317,-123.661061219000000,44.338344433000003,3332,455,3120,456,Snorkeled,445447.149399999990000,456,4909897.552000000100000,2007,16
